open,high,low,close
32871.2,35290.7,32843.9,34690.4
34658.7,36566.1,34151,36249.4
36238.7,36254.9,34072.8,34809.4
34822.2,35206.4,32799.1,33505.1
33501.1,33950.7,32733.8,33465.9
33464.6,34929.1,33355.4,34595.3
34580,35944.4,34295.9,35866.5
35889.4,35889.4,33180.9,34169.8
34164.5,35088.7,33581.4,33766.7
33765.9,35044.8,33739.4,34250.1
34250.5,34290.5,32118.7,32686.9
32686.8,34002.3,32289.9,33871.3
33861.1,34230.2,33062.4,33431.6
33429,34578.6,33335.4,34473.5
34491.4,34635.9,32663.2,32868.7
32866.9,33324.9,32215.2,32583.9
32587.6,33064.6,31627.8,32861.3
32859.6,33184.1,31155.2,31730.8
31675.7,32254.9,31072.9,31745.5
31742.7,31950.8,31201.9,31728.6
31728.9,32438.9,31158.8,31847.7
31848.2,31942.8,30493.7,30783.4
30768.3,31061.8,29324.3,29702.2
29702.4,32811.3,29511.5,31841.7
31845,32596.5,31740.3,32163.4
32145.2,32885.9,32039.8,32647.7
32628.6,34516.8,32605.8,34124.6
34125.4,34818.6,33889.3,34587.3
34588.5,40533.9,34491.2,37115.7
37129.9,38771.1,36422.4,38284.4
38357.2,40883.8,38146.4,40102.8
40102.4,40627.7,39324.9,39560.9
39564.4,41497.5,38371.4,41175.5
41202.8,42312.5,41029.4,41980.2
41980.9,42577.9,40668.4,41092.3
41086.4,41201.4,38699.6,39210.5
39213.1,39774.4,37715.5,38322.7
38332.6,39953.3,37528.7,39833.8
39835.5,41402.7,37349.2,40926.5
40930.8,43274.9,39925.2,42482.8
42478.6,44553.1,42478.6,43644.2
43599.7,45299.5,43322.1,44260.3
44256.1,46464.2,42818.1,45719.2
45732.6,46653.9,44680.4,45726.5
45711.7,46760.8,45255.6,46371.3
46353.1,46353.1,43837,44249.3
44249.9,47830.3,43904.9,47588.1
47582.4,48128.1,46056.9,47049.8
47049.8,47365,45607.2,46886
46883.8,48053,45686.2,46069.8
46069.5,47095.9,44593.1,44776.7
44777.7,46021.5,44242.5,44621.8
44600.5,46854.7,43994.6,46623
46621.6,49303.9,46363.9,49303.9
49324.9,49793.7,48330,49209.2
49197.8,49466.5,48138.8,48713.8
48719.2,50498.9,48653.6,49563.3
49564,49858.1,47847.2,48201
48204.4,49156.5,47144,49076.2
49091.3,49353.7,46470.3,47263.7
47267.7,49165.8,46382.3,48999.3
48997.4,49304.6,48417,48972.1
48971.8,49649.3,47865.8,48912.4
48914.6,49396.4,47440.7,48407.4
48405.5,48465.9,46719.4,46958.8
46949.1,49018.2,46556.8,48447.1
48445.8,50358,48320.3,49831.8
49828.6,51017.4,48364.9,50250.6
50251.2,50544.8,49519.1,50227.5
50228,51808.1,49513.6,51728.4
51724.4,52205.3,51046.4,52114.1
52119.1,52913,43954.2,46502.9
46551.7,47348.1,44484.8,46076.9
46072.3,47298.9,45613.2,46487.2
46487.4,47025.4,44237.1,44618.1
44596.7,45984.9,44305.2,45403.9
45402.7,46213.2,44775.8,45287.9
45288.4,46815.7,43559.8,45162.3
45133.2,46955.2,44786.9,46689.7
46656.4,48445.6,46603.8,48183.2
48181.4,48493.4,47053.9,47672.8
47676.4,48166.7,46791.7,47246.8
47268.3,48790.4,46918.7,47908.3
47908.6,48366.9,47130.9,47461.2
47460.4,47607.9,42601.3,43507.1
43509.9,43917.9,39782.3,41435.9
41428.3,44000.9,40250,43259.9
43263.5,44930.7,43108.9,44692.6
44694.8,45130.4,40863.2,42953
42960.2,43118.1,41726.4,42724.4
42722.9,43729.2,40829.5,43581.9
43583.1,44338.6,42633.7,43096.2
43098.5,43399.5,41144.1,41877.4
41871.8,42571.2,40813.1,41250.1
41248,44097.5,41124.6,43774.7
43758.7,48439.2,43310.9,48378.8
48370.8,48462.5,47479.9,48168.2
48152.9,49182.5,47159.9,47809.8
47795,49498.7,46966.5,48921.9
48933.4,51884.6,48748.8,51762.2
51762.1,55373.1,50445.2,55108.2
55103.4,55652.9,53470.9,54293.6
54295.3,55994.7,53669.5,54190.7
54189.9,55448.4,53721.8,54865.7
54865.6,56447.1,54192.4,54866
54834.3,57819.2,54411.9,57143.8
57156.2,57634,54142.2,56046.7
56058.6,57700.6,54284.2,57516.6
57505.8,58510.9,56867.9,57758.2
57762,62852.3,56890.8,61199.9
61216.7,62331.5,60175.9,60704.2
60677.5,61420.2,59083.8,60609.9
60629.8,62618.2,59935.5,61780.1
61779.5,64334.6,61440.8,64094.9
64095.4,66961.2,63552.5,65813.1
65811.3,66642.9,62284.9,62698.2
62739.9,63716.1,60060.5,60414.8
60395.8,61730.6,59745,61040.6
61039.3,61479.2,59536.6,60964.8
60967.6,63703.9,60660.2,62839.9
62829.5,63279.4,60642.6,60734.6
60828.7,61465.8,58154.7,58801.2
58796.7,62194.1,58164.2,60732.6
60726.8,62954.2,60316.8,62384.8
62385.5,62473.5,60838.4,61503.5
61490.4,62388.4,60041.9,61428.2
61417.1,62470.2,59586.1,61140.2
61134,64278.6,60691.1,62980
62976.8,63543.1,61133.5,62811.4
62810,63098.2,60769.4,61186.8
61186.5,62610.4,60789.8,61133.9
61121.7,61589.5,60132.7,61402.8
61406.8,63097,61338.4,62832.6
62841.1,66554.5,62814.1,66539.2
66537,68501.6,66343,67305.1
67304.6,68976.5,63526,65145.6
65139.4,65578.6,64144.4,65210.9
65207.1,65462.5,62322.1,63929
63948.5,64963.6,63407.8,64258.6
64285.3,65312.8,63634.9,64526.6
64532.2,66334.8,63447.9,63962.9
63969.4,63975.7,58798.3,60615.4
60615.2,60830.9,58586.6,59992.1
60004.9,60955.4,56614.6,56614.6
56646.5,58395.5,55669.8,57906.8
57890.7,59779.3,57483.8,59779.3
59760,60046.7,58596.3,59160.1
59179.1,59362.9,55698.9,56741.7
56748.2,57880.7,55441.6,57586
57588.6,57753.5,55902.3,57010.7
57003.4,59444.4,56992.6,58931.2
58931.3,59361.3,53577.3,54099
54095.6,55314.4,53557,54917.5
54895,56765.8,53529.9,56094.7
56071.9,58900,56071.9,58117.1
58113.1,59245,55958.3,57345
57335.8,59112.9,56487.2,57077.7
57104,57421.5,55855.5,56887.6
56885,57660,51689.5,53440.3
53431,53875.9,44582.5,49303.2
49307,49783,47875.1,49338.3
49335.7,51012.8,47241.4,50891.4
50882.3,51988.7,50074.8,50261.9
50268.9,51242.8,48673.1,50230.9
50246.8,50843.4,47327.6,47958.5
47960.2,50112.1,47312.6,47523.6
47522.2,49300,46800,48854.8
48853.8,50811.4,48675.6,50330.8
50313.4,50397.5,45841.8,46913.5
46907.8,48669.4,46323.1,48285.9
48280.4,49500,46583.2,48752.8
48764.2,49450.7,47529.8,47830
47830.9,48009.8,45498.7,46534
46515,47367.3,45534.9,46807.9
46792.6,48290,46440.6,47360.9
47323.5,47544.9,45577.4,46792.1
46751.6,49330.1,46653.2,49286.3
49296.5,49580,48442.6,48997.7
49001.5,51391.5,48039.6,50777.4
50777.4,51865.3,50447.7,50785.3
50796.7,51169.8,50191.3,50633.5
50629.8,51295.3,49558.9,50999.9
51005.7,52093.7,50469.2,51035.4
51035.4,51075.5,47319.7,47701.2
47689.6,48141.9,46591.3,47284.1
47284.1,47909.6,45983.6,47083.4
47094.3,48558,45682.6,46308.6
46308.6,47954.8,46142.9,47450.2
47450.2,47981.1,46669.3,47264.8
47264.8,47574.8,45704.6,46222.5
46222.5,47556.9,45490.9,46155.3
46147.8,47063.5,42495.8,43439.9
43432.7,43800,42429.3,43176.6
43176.6,43237.1,40803.8,41537.7
41537.7,42300,40586.2,41912.1
41911.1,42786.7,41204.1,42205.4
42205.4,42280,39716,41605
41602.5,43099.2,41265.9,42717.4
42717.6,44324.6,42458.5,43860.5
43860.5,44522.2,42328.1,42614.5
42611.7,43466.1,41746.9,43263.5
43263.5,43821.6,42587,43259
43259,43485.5,42614.4,43207.3
43209.7,43280.3,41557.4,42094
42094,42687.7,41296.5,42495.6
42493.7,42577.9,41152.3,41989.5
41989.5,43518.1,40864.1,41175.5
41172.6,41185.2,35560.1,36138.8
36143.5,36849,34100.5,34885.5
34878.6,36159.8,34607.9,35518.3
35515.6,37471.4,32971.8,36382.2
36382.2,37557.2,35713.7,36796.4
36803.4,38898.2,36261.7,36535.4
36531.3,37208.7,35528.3,36727.2
36717.7,38011.4,36169.5,37667.1
37662.6,38657.3,37299.3,38154.7
38151.4,38369.3,37367.7,37800.9
37798.7,38757.4,36667.3,38431.7
38431.7,39284.8,38019,38717.7
38717.8,38911.3,36623.5,37036.9
37046.9,37159.1,36299.6,36951.6
36951.9,40901.4,36893.1,40674.2
40674.3,41946.9,40593.1,41604.8
41604.8,42192.7,41141.2,41612
41599.6,44526.2,41513.8,44097
44100.8,45523.6,42703.2,44102.5
44102.7,44848.3,43152.4,44606.8
44606.8,45861.2,43239.1,43980.3
43988.4,44078.4,42014.6,42167.6
42167.7,43091.1,41764.2,42196.6
42196.6,42780.6,41890.9,42405.4
42397,42865.8,41579.9,42690.9
42699.4,44526.7,42448.4,44195.7
44195.7,44776.9,43340.1,44032.5
44032.5,44190.7,40097.2,40737
40742.8,40984.5,39537.2,39964.4
39959.3,40462.2,39658.9,40035.4
40035.4,40164.1,38018.3,38838.2
38834.6,39499.4,36818.6,37562.1
37557.1,38313.7,36362.1,37936.3
37936.3,39262.9,37118.6,37670.8
37670.8,39478.2,34356.9,37885.2
37892.4,39699.4,37892.4,39454.4
39443,40189.3,38594.7,39160.9
39160.8,39871.6,37018.5,37825.8
37815.3,44243.5,37367.9,42965.9
42864.4,44971.4,42828.2,44168.9
44170,45263.6,43342.8,44076.2
44076.2,44213.3,41845.6,42493.2
42500.6,42618.5,38563.6,39016.4
39013.4,39620.8,38415.7,39476.8
39476.8,39705.3,38101.2,38985.8
38990,39553.4,37162.4,38222.9
38222.9,39365.8,37875.2,38560
38560,42592.5,38537.8,41900.4
41900.4,42143.9,38615.4,39457.8
39457.8,40248.3,38240.9,38924.5
38924.5,39460,38668.3,39105.9
39105.9,39311.7,37618,37750.4
37734.1,39932.4,37559.8,39331.6
39334.3,39888.8,38107.6,39481.8
39478.8,41724.3,38928.4,40895.3
40895.3,41483.8,40508.1,41008.3
41008.3,42346.2,40167.6,41708
41708,42417,41524.9,41971.3
41971.3,42312,40929.4,41428.9
41452.6,41555,40487,41136.5
41136.4,43260,40896,42550
42551.3,42796.5,41772.4,42509.9
42509.9,44238.6,42415.9,43969.4
43965.3,45121.2,43605.2,44321.6
44317.2,44815.4,44089.6,44381.9
44383.7,46818.5,44383.7,46562.6
46585.9,48209.1,46367.7,47633
47657.8,48115.6,46903.6,47295.4
47290.7,47709.8,46637.7,47001.6
47001.6,47609.5,45532.7,45766.3
45770.9,46743.4,44213.3,46323.6
46323.6,47223.4,45641.9,46249.5
46249.5,46853,45546.2,46853
46950.5,47406,45131.5,46458.4
46463,47214.1,45469.8,45958.1
45958.1,46059.4,43182.9,43845.8
43845.8,43895.2,42731.6,43524.4
43524.4,43979.6,42463.6,42580.4
42580.4,42677.1,42119.8,42570.8
42570.8,43423.3,42450.5,42678.2
42736.2,42743.8,39316.1,39400.6
39411.1,40658.1,39211.8,39701.7
39701.7,41554.9,39568.9,41232.1
41232.1,41508.3,39560.9,39974
39974,40706.5,39774.4,40434.1
40434.1,40715.8,40008,40490.1
40518.4,40688.1,39837.3,40216.2
40216.2,41105.6,38544.4,40813.5
40813.5,41764.6,40583.2,41321.3
41321.3,42200.3,40903.2,41504.8
41504.8,42984.6,40551.5,40730.5
40730.5,40819,39190.4,39619.2
39623.1,39988,39288.9,39903
39903,39948,39138.1,39641.3
39641.3,40380.4,38217,40235.6
40235.6,40796.9,37788.9,38333.9
38333.9,39470.3,37745.6,39225.9
39225.9,40376.7,38888.3,39848.7
39853.5,39926.8,38175,38564
38564,38799.2,38159.4,38301.1
38301.1,38667.8,37388.5,38342.6
38350,39169.9,38057.5,38643.5
38643.5,38903.5,37513.9,37791.8
37791.8,40020,37627.4,39741.1
39741.1,39833.6,35567.2,36451.3
36451.3,36665.7,35313.9,35956.3
35955.5,36142.7,35089,35089
35200.6,35711.2,33723.1,34450.4
34450.4,34466.2,30321.9,30800.7
30832.3,32640.7,29779,30286.1
30224.3,32090.5,27673.9,28893.2
28893.5,30069.7,25474.1,28368.4
28359.3,30954.3,28273.1,29995.6
29995.6,30087.9,28602.5,29661.4
29662.8,31169,29443.7,31029.6
31035.5,31362.3,29140.8,30135.2
30130.8,30718.6,29440.4,30512.1
30512.1,30652.6,28714.6,29152.1
29171.2,30506.4,28635.5,30245.9
30248.7,30715.4,28692.7,29148.6
29148.4,29617.3,28916.1,29314.4
29314.4,30271.9,29218.8,29981.7
29981.7,30632.1,29025.1,29311.1
29308.2,29610.2,28644.7,29548.3
29548.5,30190.5,29264.8,29789.2
29789.2,29853.8,28001.4,29546.4
29546.4,29640,28253.3,28690.6
28690,29174.1,28413.3,28983.5
28983.5,29445.6,28813,29203.5
29203.5,32183,29144.7,31780.5
31785.7,32373.1,31203,31682.3
31695.6,31957.2,29343.6,29564.1
29566.3,30381.2,29490.5,30340.1
30340.1,30674,29312.4,29786.2
29781.2,29923.7,29460.2,29823.7
29823.7,30157.8,29519.1,29937.1
29937.1,31738.6,29846.9,31462.1
31462.1,31554.4,29195.8,31383.4
31375.8,31467.6,29859.3,30404.5
30404.5,30673.6,29945.5,30114
30114,30337.3,28840.4,29162.6
29161.4,29407.6,28069.3,28528.8
28528.8,28651.1,26859.6,27335.7
27335.7,27415.3,22567.1,23031.7
23026.9,23138,20822.5,21463.2
21481.5,22416.6,20079.7,22157.8
22188.3,22548.1,20724.5,20985.9
20435.1,21334.3,20218.9,20533.1
20531.7,20750.4,17599,18494.7
18507.8,20660.8,17936.1,20369.1
20375.3,21045.7,19616.5,20396
20396,21700.6,20241.7,20950.4
20949.8,20979,19756.5,19985.3
19987.8,21098.1,19870.8,20667.1
20667.1,21430.7,20663,21295.5
21300.8,21588.8,20897.5,21495.7
21489.4,21867.2,21124,21368.6
21368.8,21519.4,20494.3,20784.6
20791.5,21192.8,20181.3,20368.2
20362.5,20429.5,19872.7,20270.8
20270.8,20300.3,18615,18797.2
18797.2,20870.1,18719.9,19375.7
19375.7,19438.2,18980.4,19332
19332,19614.2,18773.6,19279.7
19275.8,20095.2,19030.4,19934.8
19934.8,20723.9,19283.9,20350.7
20355.6,20455.5,19746.6,20332.5
20332.5,21820.7,20249.9,21654.4
21655.6,22487,21177.3,21706.8
21682,21956.8,21312.4,21695.8
21696.3,21737.1,20647.1,21022.9
21022.7,21022.8,20202.1,20224.1
20220.4,20221.8,19256.8,19328.7
19330.5,20091.8,18910.3,19908.9
19906.2,20884.7,19611.5,20468.1
20465.9,21185.8,20371.5,20960.9
20959.7,21566.3,20473.5,21190.8
21192.8,21658.9,20823.6,21016.7
21023.9,22767.3,20748.4,21653.4
21656.2,23804.1,21554.5,23656.5
23651.8,24275.2,22927,23608.5
23608.2,23639.9,22344.2,23212.4
23213.3,23761.4,22510.5,22739.1
22746.3,22998.3,21946.4,22249
22245.5,22906.9,22235.8,22811.5
22814.5,23013.1,21561.1,22027
22029.9,22029.9,20728.4,20945
20945.8,23109,20923.5,22680.9
22680.1,24200.9,22590.2,23931.8
23931.1,24443.9,23434.8,23828.9
23798.1,24669.4,23658.3,23868.8
23868.6,24194.2,23411.6,23595.8
23595.4,23596.4,22858.8,23027.4
23027.8,23457.2,22664.8,23097.7
23084.4,23629.5,22688.5,23274.3
23276.8,23283.7,22407.1,22496
22494.6,23471.3,22456.7,23111.4
23112.8,23352.2,23016.4,23183.9
23183.8,23404.4,22853.5,23315.4
23314.8,24246,23066.3,23852.2
23851.6,23935.3,22882.1,23195.8
23195.8,24230.6,22694.3,23966.2
23967.2,24889.4,23816.2,24195.3
24194.7,24291.2,23594.8,24125.5
24129.1,24898,24087.2,24508.5
24507.8,25040.6,24218.9,24352.3
24352.2,25214.6,23885.3,24031
24032.7,24251.2,23683.1,23950.8
23951.8,24445.2,23184.2,23332.9
23333.6,23598.9,23239.8,23363.3
23362.4,23402.9,20999.2,21024.6
21083.8,21370.3,20766.9,21121.1
21121,21800,21055.5,21534.4
21532.9,21669.1,20903.8,21097.4
21097.9,21665.4,20913.3,21489.2
21488.6,21840,21149.8,21594.1
21594.4,21816.1,21312.1,21584.5
21583.3,21826.1,20550,20641.1
20641.4,20682.7,19847.2,19891.8
19871.2,20161.1,19830,19965.2
19965,20428.1,19538.2,20205.9
20203.4,20575.1,19549.5,19882.1
19886.9,20488.4,19751.3,20282
20278.7,20290.6,19566,20083.7
20084.2,20442.2,19763.8,19979
19980.1,20055.2,19652.7,19751.8
19752.1,19955.9,19585.8,19857.2
19860.8,20058.4,19636.1,19752.4
19751.9,20177.1,18713.2,18979.9
18978.5,19461.9,18551.7,19364.7
19365.1,19447.5,19030.4,19334.6
19332.8,21439.1,19254.9,21257.8
21256.9,21799.5,21136.1,21606.8
21610.8,21866.6,21358.8,21515
21520.1,22489.8,21520.1,22341.3
22349.8,22739.8,19873.9,20133.2
20150.4,20537,19661.1,20206.8
20206.9,20395.1,19496.4,19828.4
19827.4,19888.4,19332.7,19744.4
19744.5,20189,19693.4,20034.5
20034.3,20144.4,19417.5,19463.5
19458.1,19678.6,18240,19519.5
19520.3,19677.2,18715,18898.2
18872.9,19727.6,18341.1,18468.2
18467.3,19494.2,18147.1,19173.6
19179,19520.9,18535.3,19008.8
19008.5,19404.4,18861.7,18952.3
18949.4,19178.9,18720.9,18744.7
18740.1,19319.1,18634.4,19096.4
19098,20383.3,18818.1,18992.7
18982.9,19774.4,18473.2,19618.8
19618.9,19665.1,18845.6,19432.8
19431.3,20179.6,19163.8,19360.2
19361.6,19483.7,19165.7,19288.3
19288.3,19394.7,19059.1,19197.1
19191,19649,18923.3,19555.2
19557.1,20462.1,19499,20296.3
20297.4,20386.1,19730,20055.4
20052.6,20448.8,19881.1,19913.3
19911.3,20056.7,19321,19572.7
19571.7,19625.5,19241.9,19322.7
19322.7,19555.8,19273.5,19482.2
19483,19528,19096.2,19243.5
19243.6,19266,18863.5,19004.5
19003.7,19200.1,18978.2,19181.6
19182.2,19508.7,18197.2,19403.6
19403.1,19950.2,19077.7,19108.5
19107.4,19226.8,19042.1,19070.1
19069,19422.8,18982.3,19148.5
19149.3,19676.7,19119.7,19515.4
19515.4,19700.9,19097.4,19296.2
19292.3,19372.2,19081.7,19195
19194.4,19338.8,18906.1,19070.9
19070.5,19247.7,18650.8,19155.9
19155.6,19256.6,19114.9,19204.4
19204.3,19596.1,19077.4,19541
19542.2,19694.9,19161.3,19366.3
19367.1,20416.8,19238.3,20234.4
20237,21025.4,19992.8,20745.3
20744.8,20909.1,20250.2,20407.2
20408,20750.3,20005.4,20599.8
20600.9,21084.8,20562.1,20850.3
20850.4,20934.6,20521.2,20591
20590,20839.9,20240.2,20478.7
20480.7,20653.9,20330.4,20476.1
20459.6,20798.6,20060.2,20108
20108.7,20386.1,20046,20195.5
20194.9,21300.1,20162.6,21179.3
21180.7,21469.7,21083.4,21297.7
21297.2,21365.2,21052.9,21140.3
21138.4,21152.6,20389.5,20463.7
20462.7,20694.2,17203.1,18514.2
18491.1,18723.3,15764.8,16103
16081.5,19503.4,15799.9,17887.7
17904.2,20543.3,16507.1,16949.2
16922.1,17203.5,16606.2,16805.7
16806.2,16920,16214.7,16414
16404.3,17163,15796.3,16386.9
16385.4,17118.6,16380.7,16859.7
16863.3,16987.9,16371,16653.8
16652.8,16750.3,16399.8,16697.2
16701.4,16987.4,16533.4,16647
16647.2,16803.8,16536,16720.1
16723.3,16756.1,16162.3,16272.5
16273.2,16298.3,15473.9,15720.5
15720.5,16283.4,15600.4,16165.2
16165.1,16680,16137.2,16494.2
16510.9,16795,16449.6,16597.5
16598.3,16646,16334.8,16519.6
16519.9,16689.1,16376,16416.1
16414.6,16588.9,16407.3,16563.3
16560.9,16567.7,16003.7,16212.5
16214.2,16535.5,16093.5,16488.7
16488.4,17241.4,16422.1,17153.7
17146.7,17236,16863.7,16966.5
16967.1,17105.2,16808.3,17042.2
17044,17157.7,16864.6,16902.8
16903,17150.6,16873.8,17104.6
17105.3,17420.5,16870,16943.9
16943.6,17102,16912.1,16973.7
16974.1,17134.7,16689.9,16842.5
16841.6,17298,16738,17203.8
17203.3,17345.2,17069.4,17133.3
17133.4,17226,17112.1,17137.6
17137.7,17268.9,17091.3,17104.7
17101.4,17219.8,16874.2,17159.7
17159,17953.4,17084.9,17772
17770.7,18377.6,17667.2,17837.7
17836.5,17856.7,17282.2,17344.3
17345.1,17528.3,16696.4,16725
16727,16773.5,16532.6,16741.7
16741.9,16860.9,16665.3,16763.8
16764.6,16820.1,16265.7,16416.3
16414.6,17055,16373.8,16869.7
16868.8,16925.2,16727,16765.4
16765.8,16867.2,16560.9,16795
16795,16940.9,16743.9,16791
16790.8,16859.5,16772.8,16824.9
16824.9,16854,16725.8,16819.6
16819.8,16915.6,16796,16835.3
16835.9,16963.3,16595.4,16684.1
16684.4,16776.9,16462.9,16509.2
16509.7,16656.8,16481.7,16612.5
16611.7,16657.2,16329.4,16575.2
16575.1,16631.2,16467.2,16512.6
16510.1,16619.2,16480,16594.6
16594.6,16774.9,16543.4,16692.9
16692.7,16771.3,16599.8,16670.7
16670.7,16982.7,16647.9,16821.5
16821.2,16872.2,16750.6,16832.7
16831.2,17028.1,16675.3,16953
16954.6,16976.2,16903.2,16932.5
16932.4,17015.4,16908.8,16961.2
16961.2,17394.8,16961.2,17204.3
17202.8,17494.5,17129,17433.6
17433.9,17593.3,17314.7,17555
17556,19116.9,17550.7,18916.8
18915.6,20001.6,18718,19851.1
19854.7,21204.6,19736.2,20987.8
20990.7,21073.7,20559.4,20916.3
20915.2,21459.8,20627.4,21188.3
21187,21595.2,20850.7,21234.1
21234.5,21646.1,20409.2,20807.8
20803.4,21188.4,20645.2,21064.9
21064.2,22698,20868,22594.9
22598.3,23374.4,22435.9,22948.9
22902,23073.4,22311.4,22681.5
22678.9,23173.1,22613.9,22931
22934.4,23165.8,22730.3,22756.8
22755.9,23814.8,22364.2,22939.2
22937.7,23285.8,22862.9,23005.8
22998.4,23501.3,22549,23015.6
23014.7,23191.8,22887.2,22982.4
22982.3,23963.7,22966.4,23767.1
23764.8,23876.5,22501.1,22731.3
22732.5,23306,22704.8,23183.7
23182.1,23802.9,22766.8,23714.8
23715.9,24252.3,23439.2,23561.5
23561.4,23718.9,23211.3,23423.5
23423.5,23573,23255.6,23405
23406.1,23435.3,22754.6,22986.1
22976.1,23139.3,22639.1,22882.2
22880.3,23349.5,22644.5,23230.2
23230.1,23446.5,22675.7,22931.1
22884.4,23003,21702.8,21767.6
21765.8,21942.3,21472.1,21573.7
21574.4,21880.2,21555.2,21826
21826.1,22088.4,21670.2,21797
21796.7,21904.2,21389.3,21652
21651.9,22307.8,21593.1,22197.2
22197.2,24379.4,22056.6,24154.2
24157,25190.4,23984.5,24013.8
23997.9,25012.6,23347.1,24680.9
24681.1,24876.2,24438.2,24631.4
24631,25189.3,24266.8,24496.9
24494.3,25098.3,23887.3,24707.3
24704.9,25247.8,24160.7,24388.5
24384.6,24478.5,23591.3,24100.6
24102.5,24599.9,23617.8,23873.6
23869.4,24132.3,22886,23119.7
23119,23220.8,22800.8,23123
23119.9,23675.6,23061.9,23478.9
23478.7,23897.4,23118.9,23478.5
23483.7,23600.5,23025.1,23161.8
23163.7,23908.9,23028,23535
23535,23795,23199.1,23464.9
23463.5,23504.9,22098,22320.4
22321.9,22409.5,22159.1,22307.2
22308.1,22641.6,22238.8,22434.8
22428,22598.3,22266.8,22432.3
22432.6,22556.7,21944,22104.6
22102.6,22267.6,21788.4,21788.4
21795.4,21813.8,20062.4,20344.5
20345.2,20380.1,19561.8,20167.4
20167.4,20941.3,19912,20483.6
20483.2,22084.5,20405.8,21915.8
21934.6,24630.9,21829.2,24299.2
24299.7,26558.8,24043.3,24804
24801.3,25258.8,23980,24464.9
24464,25224.9,24212.8,25043.8
25043.9,27827.2,24944.7,27750.1
27686.2,27778.6,26730.5,27003.4
27003.9,28472,26887.8,28194.4
28198,28553.4,27223.3,28054.7
28054.7,28520.2,27406.2,28121.4
28121.2,28872.3,26685.8,27286.4
27283.8,28787.4,27180.9,28277.4
28272.8,28499.1,27041.6,27328.5
27328.3,27812.3,27186.8,27473.9
27472.8,28175.3,27434,27856.6
27856.6,28166.4,26665.1,27183.4
27183.4,27517.2,26640.3,27201.1
27201.1,28650.8,27144.2,28298.4
28296.4,29187.3,27689.9,28076.4
28076.4,28662.1,27521.7,28482.9
28482.9,28821.7,28273,28488
28488.3,28566.7,27876.1,28032.2
28032.2,28505.7,27350.4,27720.8
27725.4,28443.4,27675.6,28233.1
28238,28777.5,27819.4,28191.2
28191.2,28241.8,27723.2,27999
27999,28113.8,27791.9,27911.8
27911.8,28169.9,27880,27940.7
27940.7,28492.3,27817.8,28456.2
28456.2,29370.2,28197.2,29246.3
29246.3,30578.1,29246.3,30219.4
30219.4,30446.8,29686.4,29967.5
29967.5,30607.8,29828.9,30312.8
30312.8,31034.1,29994.2,30479.4
30479.4,30617.9,30228.3,30291
30291,30573.8,30144.4,30406.3
30406,30425.5,29260.8,29469.6
29469.6,30496.3,29121.5,30376.8
30376.8,30427.6,28834.6,29180.7
29190.7,29246.1,28001.2,28232.7
28232.4,28371.5,27183.9,27277
27277,27786.6,27133,27671.5
27671.6,27883.2,27390.9,27519.2
27519.2,27999.7,27073.5,27415.2
27414.1,28314.5,27194.7,28274.5
28269.4,30028.9,27379.3,28686.8
28686.8,29893,28182,29656.8
29656.8,29673.2,28905.2,29351.2
29351.2,29471.8,29057.8,29247.2
29247.2,29971.6,29105.7,29428
29428,29447.2,27666.7,27992.7
27992.8,28896.3,27876.2,28677.9
28677.9,29065.5,28127.6,28931.2
28995.8,29383.2,28686.5,28850.4
28850.4,29673,28758.6,29513.6
29513.6,29849.2,28455,28857.6
28857.6,29134.6,28752.5,28802.8
28807.1,28874.9,27282.4,27562.3
27562.3,27841.4,27401.1,27625.2
27630.3,28345.8,26885.1,27533.3
27533.3,27751.7,26776.8,27005
27005,27113.4,25845.9,26771.5
26771.5,27031.6,26653.4,26876
26876,27167.5,26651.6,26922.8
26922.8,27682.9,26753.4,27381.6
27381.6,27387.2,26885.3,27023.8
27020.6,27506.8,26603.9,27378.6
27378.6,27499.1,26476.5,26929.3
26928,27164.9,26740.1,26913.9
26913.9,27172.4,26838.5,27057.3
27057.4,27282.5,26686.7,26761.2
26761.2,27073.9,26554.1,26914
26914,27492.8,26805.3,27201.7
27202,27252.4,26052.3,26367.1
26370.3,26618.7,25926.7,26476.6
26473.9,26939.7,26329.9,26730.6
26730.6,26852.8,26560.4,26781.2
26781.2,27957.9,26772.6,27841.4
27841.4,28455.4,27532.3,27675
27675,28049.5,27565.4,27730.2
27730.2,27843.6,26849.8,27095.1
27095.6,27350.4,26615.4,26897.4
26897.4,27295.3,26510.9,27214.7
27214.5,27334.7,26924.5,27015.2
27015.2,27306.1,26959.6,27203.3
27203.3,27462.5,25394.9,25669.4
25666.1,27215.9,25361.7,27064.9
27065,27393.9,26132.1,26156.1
26158.8,26815.1,26139,26578.2
26578.2,26779.7,26282.8,26474.2
26474.2,26531.9,25391.3,25776.2
25776.2,26215.3,25648,26057
26057.1,26107.5,25622,25931.6
25931.6,26429.3,25716.1,25844.1
25844.1,26078.6,24821.1,25119
25088,25735,24750.4,25553.4
25553.4,26489.1,25149,26277.1
26289.5,26798.3,26163.7,26514.2
26513.1,26691.1,26380.5,26409.3
26402.2,27050.9,26250.6,26761.9
26761.9,28307.1,26645.2,28134.2
28134.2,30763.8,28108.2,29882.4
29888,30501.5,29654.3,30060.4
30060.4,31410.1,29810.7,30677.6
30677.9,30812.9,30269.7,30533
